category,value,count,file_count,example_files
custom_prop_def,--glass-modal-bg,15,9,app/styles/base/core.css | app/styles/mobile/foundations.css | app/styles/mobile/modal-surfaces/form-theme.css | app/styles/theme/hc.css | app/styles/theme/light.css | app/styles/theme/mid.css | app/styles/theme/mono.css | app/styles/theme/night.css
custom_prop_def,--seg-card-bg-hover,15,12,app/styles/features/chat/analysis-touch-controls.css | app/styles/features/chat/hc.css | app/styles/features/documents/ui.css | app/styles/shared/register.css | app/styles/shared/ui-glow.css | app/styles/theme/dark.css | app/styles/theme/hc.css | app/styles/theme/light.css
custom_prop_def,--input-text,15,9,app/styles/features/chat/hc.css | app/styles/features/documents/ui.css | app/styles/features/service-map/desktop/base.css | app/styles/features/service-map/desktop/pre-inquiry-agent.css | app/styles/theme/hc.css | app/styles/theme/light.css | app/styles/theme/mid.css | app/styles/theme/mono.css
custom_prop_def,--input-placeholder,15,9,app/styles/features/chat/hc.css | app/styles/features/documents/ui.css | app/styles/features/service-map/desktop/base.css | app/styles/features/service-map/desktop/pre-inquiry-agent.css | app/styles/theme/hc.css | app/styles/theme/light.css | app/styles/theme/mid.css | app/styles/theme/mono.css
custom_prop_def,--glow-color,15,7,app/styles/features/chat/mono.css | app/styles/features/chat/shell.css | app/styles/shared/ui-glow.css | app/styles/theme/hc.css | app/styles/theme/mono.css | components/chat/WorkspacePanel.module.css | components/ui/BorderGlow.module.css
custom_prop_def,--glow-color-60,15,7,app/styles/features/chat/mono.css | app/styles/features/chat/shell.css | app/styles/shared/ui-glow.css | app/styles/theme/hc.css | app/styles/theme/mono.css | components/chat/WorkspacePanel.module.css | components/ui/BorderGlow.module.css
custom_prop_def,--glow-color-50,15,7,app/styles/features/chat/mono.css | app/styles/features/chat/shell.css | app/styles/shared/ui-glow.css | app/styles/theme/hc.css | app/styles/theme/mono.css | components/chat/WorkspacePanel.module.css | components/ui/BorderGlow.module.css
custom_prop_def,--glow-color-40,15,7,app/styles/features/chat/mono.css | app/styles/features/chat/shell.css | app/styles/shared/ui-glow.css | app/styles/theme/hc.css | app/styles/theme/mono.css | components/chat/WorkspacePanel.module.css | components/ui/BorderGlow.module.css
custom_prop_def,--glow-color-30,15,7,app/styles/features/chat/mono.css | app/styles/features/chat/shell.css | app/styles/shared/ui-glow.css | app/styles/theme/hc.css | app/styles/theme/mono.css | components/chat/WorkspacePanel.module.css | components/ui/BorderGlow.module.css
custom_prop_def,--glow-color-20,15,7,app/styles/features/chat/mono.css | app/styles/features/chat/shell.css | app/styles/shared/ui-glow.css | app/styles/theme/hc.css | app/styles/theme/mono.css | components/chat/WorkspacePanel.module.css | components/ui/BorderGlow.module.css
custom_prop_def,--glow-color-10,15,7,app/styles/features/chat/mono.css | app/styles/features/chat/shell.css | app/styles/shared/ui-glow.css | app/styles/theme/hc.css | app/styles/theme/mono.css | components/chat/WorkspacePanel.module.css | components/ui/BorderGlow.module.css
custom_prop_def,--opaque-panel-bg,15,11,app/styles/features/documents/mono.css | app/styles/features/documents/workspace.css | app/styles/mobile/scroll-panels/glass-card.css | app/styles/shared/glass-subpage.css | app/styles/theme/dark.css | app/styles/theme/hc.css | app/styles/theme/light.css | app/styles/theme/mid.css
custom_prop_def,--opaque-panel-bg-hover,15,11,app/styles/features/documents/mono.css | app/styles/features/documents/workspace.css | app/styles/mobile/scroll-panels/glass-card.css | app/styles/shared/glass-subpage.css | app/styles/theme/dark.css | app/styles/theme/hc.css | app/styles/theme/light.css | app/styles/theme/mid.css
custom_prop_def,--glass-shell-shadow,15,13,app/styles/features/invite/mobile.css | app/styles/mobile/foundations.css | app/styles/mobile/interaction-surfaces.css | app/styles/mobile/panel-surfaces/shadows.css | app/styles/shared/mobile-workspace-shadow-surfaces.css | app/styles/shared/workspace-guide.css | app/styles/theme/dark.css | app/styles/theme/hc.css
custom_prop_def,--glass-surface-bg,14,8,app/styles/base/core.css | app/styles/mobile/foundations.css | app/styles/mobile/modal-surfaces/form-theme.css | app/styles/theme/hc.css | app/styles/theme/light.css | app/styles/theme/mid.css | app/styles/theme/mono.css | app/styles/theme/night.css
custom_prop_def,--seg-card-shadow-selected,14,11,app/styles/features/accessibility/touch-controls.css | app/styles/features/chat/analysis-touch-controls.css | app/styles/features/chat/hc.css | app/styles/features/documents/ui.css | app/styles/features/invite/touch-controls.css | app/styles/features/register/touch-controls.css | app/styles/theme/hc.css | app/styles/theme/light.css
custom_prop_def,--documents-surface-panel-bg,14,4,app/styles/features/documents/mono.css | app/styles/features/documents/ui.css | app/styles/features/documents/workspace.css | app/styles/features/invite/mobile.css
custom_prop_def,--documents-surface-panel-shadow,14,4,app/styles/features/documents/mono.css | app/styles/features/documents/ui.css | app/styles/features/documents/workspace.css | app/styles/features/invite/mobile.css
custom_prop_def,--wellbeing-dropdown-bg,14,1,components/wellbeing/WellbeingPage.module.css
custom_prop_def,--wellbeing-dropdown-bg-hover,14,1,components/wellbeing/WellbeingPage.module.css
custom_prop_def,--wellbeing-dropdown-item-bg,14,1,components/wellbeing/WellbeingPage.module.css
custom_prop_def,--wellbeing-dropdown-item-bg-hover,14,1,components/wellbeing/WellbeingPage.module.css
custom_prop_def,--wellbeing-dropdown-selected-bg,14,1,components/wellbeing/WellbeingPage.module.css
custom_prop_def,--input-caret,13,7,app/styles/features/chat/hc.css | app/styles/features/documents/ui.css | app/styles/theme/hc.css | app/styles/theme/light.css | app/styles/theme/mid.css | app/styles/theme/mono.css | app/styles/tokens.css
custom_prop_def,--rail-tooltip-bg,13,7,app/styles/features/chat/shell.css | app/styles/theme/dark.css | app/styles/theme/hc.css | app/styles/theme/light.css | app/styles/theme/mid.css | app/styles/theme/mono.css | app/styles/theme/night.css
custom_prop_def,--chat-tools-item-hover-bg,13,7,app/styles/features/chat/shell.css | app/styles/theme/dark.css | app/styles/theme/hc.css | app/styles/theme/light.css | app/styles/theme/mid.css | app/styles/theme/mono.css | app/styles/theme/night.css
custom_prop_def,--documents-card-bg,13,3,app/styles/features/documents/mono.css | app/styles/features/documents/ui.css | app/styles/features/documents/workspace.css
custom_prop_def,--documents-subpanel-bg,13,3,app/styles/features/documents/mono.css | app/styles/features/documents/ui.css | app/styles/features/documents/workspace.css
custom_prop_def,--documents-muted-bg,13,3,app/styles/features/documents/mono.css | app/styles/features/documents/ui.css | app/styles/features/documents/workspace.css
custom_prop_def,--documents-agent-stage-bg,13,3,app/styles/features/documents/mono.css | app/styles/features/documents/ui.css | app/styles/features/documents/workspace.css
custom_prop_def,--documents-agent-thread-bg,13,3,app/styles/features/documents/mono.css | app/styles/features/documents/ui.css | app/styles/features/documents/workspace.css
custom_prop_def,--documents-agent-composer-bg,13,3,app/styles/features/documents/mono.css | app/styles/features/documents/ui.css | app/styles/features/documents/workspace.css
custom_prop_def,--documents-agent-composer-bg-hover,13,3,app/styles/features/documents/mono.css | app/styles/features/documents/ui.css | app/styles/features/documents/workspace.css
custom_prop_def,--input-flat-bg,13,10,app/styles/features/documents/mono.css | app/styles/features/documents/workspace.css | app/styles/features/service-map/desktop/base.css | app/styles/theme/dark.css | app/styles/theme/hc.css | app/styles/theme/light.css | app/styles/theme/mid.css | app/styles/theme/mono.css
custom_prop_def,--input-flat-bg-hover,13,10,app/styles/features/documents/mono.css | app/styles/features/documents/workspace.css | app/styles/features/service-map/desktop/base.css | app/styles/theme/dark.css | app/styles/theme/hc.css | app/styles/theme/light.css | app/styles/theme/mid.css | app/styles/theme/mono.css
custom_prop_def,--drawer-glass-bg,12,8,app/styles/base/core.css | app/styles/features/chat/hc.css | app/styles/features/chat/mono.css | app/styles/features/chat/themes.css | app/styles/theme/dark.css | app/styles/theme/hc.css | app/styles/theme/light.css | app/styles/theme/mid.css
custom_prop_def,--seg-card-shadow-hover,12,9,app/styles/features/chat/analysis-touch-controls.css | app/styles/features/chat/hc.css | app/styles/features/documents/ui.css | app/styles/theme/dark.css | app/styles/theme/hc.css | app/styles/theme/light.css | app/styles/theme/mid.css | app/styles/theme/mono.css
custom_prop_def,--seg-card-bg,12,10,app/styles/features/chat/hc.css | app/styles/features/documents/ui.css | app/styles/shared/register.css | app/styles/shared/ui-glow.css | app/styles/theme/hc.css | app/styles/theme/light.css | app/styles/theme/mid.css | app/styles/theme/mono.css
custom_prop_def,--rail-tooltip-border,12,7,app/styles/features/chat/shell.css | app/styles/theme/dark.css | app/styles/theme/hc.css | app/styles/theme/light.css | app/styles/theme/mid.css | app/styles/theme/mono.css | app/styles/theme/night.css
custom_prop_def,--rail-tooltip-shadow,12,7,app/styles/features/chat/shell.css | app/styles/theme/dark.css | app/styles/theme/hc.css | app/styles/theme/light.css | app/styles/theme/mid.css | app/styles/theme/mono.css | app/styles/theme/night.css
custom_prop_def,--documents-glass-surface,12,3,app/styles/features/documents/mono.css | app/styles/features/documents/ui.css | app/styles/features/documents/workspace.css
custom_prop_def,--documents-content-bg,12,3,app/styles/features/documents/mono.css | app/styles/features/documents/ui.css | app/styles/features/documents/workspace.css
custom_prop_def,--opaque-panel-shadow,12,10,app/styles/features/documents/mono.css | app/styles/features/documents/workspace.css | app/styles/shared/glass-subpage.css | app/styles/theme/dark.css | app/styles/theme/hc.css | app/styles/theme/light.css | app/styles/theme/mid.css | app/styles/theme/mono.css
custom_prop_def,--documents-dropdown-bg,12,1,app/styles/features/documents/workspace.css
custom_prop_def,--documents-dropdown-bg-hover,12,1,app/styles/features/documents/workspace.css
custom_prop_def,--documents-dropdown-item-bg,12,1,app/styles/features/documents/workspace.css
custom_prop_def,--documents-dropdown-item-bg-hover,12,1,app/styles/features/documents/workspace.css
custom_prop_def,--documents-dropdown-shadow,12,1,app/styles/features/documents/workspace.css
custom_prop_def,--glass-modal-shadow,12,10,app/styles/features/invite/mobile.css | app/styles/mobile/foundations.css | app/styles/mobile/interaction-surfaces.css | app/styles/mobile/panel-surfaces/shadows.css | app/styles/shared/mobile-workspace-shadow-surfaces.css | app/styles/shared/workspace-guide.css | app/styles/theme/hc.css | app/styles/theme/light.css
custom_prop_def,--orbit-button-shadow,12,3,app/styles/features/profile/hc.css | app/styles/features/profile/mono.css | components/effects/Components/OrbitalMenu/OrbitalMenu.css
custom_prop_def,--seg-card-shadow-active,11,9,app/styles/features/accessibility/touch-controls.css | app/styles/features/chat/analysis-touch-controls.css | app/styles/features/chat/hc.css | app/styles/features/documents/ui.css | app/styles/features/invite/touch-controls.css | app/styles/features/register/touch-controls.css | app/styles/shared/register.css | app/styles/theme/mid.css
custom_prop_def,--seg-card-border-active,11,9,app/styles/features/accessibility/touch-controls.css | app/styles/features/chat/analysis-touch-controls.css | app/styles/features/chat/hc.css | app/styles/features/documents/ui.css | app/styles/features/invite/touch-controls.css | app/styles/features/register/touch-controls.css | app/styles/shared/register.css | app/styles/theme/mid.css
custom_prop_def,--round,11,2,app/styles/features/chat/shell.css | app/styles/features/chat/themes.css
custom_prop_def,--documents-panel-bg,11,2,app/styles/features/documents/mono.css | app/styles/features/documents/workspace.css
custom_prop_def,--documents-card-border,11,3,app/styles/features/documents/mono.css | app/styles/features/documents/ui.css | app/styles/features/documents/workspace.css
custom_prop_def,--documents-subpanel-border,11,3,app/styles/features/documents/mono.css | app/styles/features/documents/ui.css | app/styles/features/documents/workspace.css
custom_prop_def,--documents-muted-border,11,3,app/styles/features/documents/mono.css | app/styles/features/documents/ui.css | app/styles/features/documents/workspace.css
custom_prop_def,--opaque-panel-border,11,9,app/styles/features/documents/mono.css | app/styles/features/documents/workspace.css | app/styles/shared/glass-subpage.css | app/styles/theme/dark.css | app/styles/theme/light.css | app/styles/theme/mid.css | app/styles/theme/mono.css | app/styles/theme/night.css
custom_prop_def,--documents-dropdown-border,11,1,app/styles/features/documents/workspace.css
custom_prop_def,--orbit-button-shadow-center,11,3,app/styles/features/profile/hc.css | app/styles/features/profile/mono.css | components/effects/Components/OrbitalMenu/OrbitalMenu.css
custom_prop_def,--ring-scale,10,6,app/styles/components/invite-modal.css | app/styles/components/workspace-help-listings.css | app/styles/features/service-map/desktop/base.css | app/styles/shared/glass-subpage.css | app/styles/tokens.css | app/styles/utilities/glass-ring-stable.shared.css
custom_prop_def,--seg-card-border,10,7,app/styles/features/chat/hc.css | app/styles/features/documents/ui.css | app/styles/theme/hc.css | app/styles/theme/light.css | app/styles/theme/mid.css | app/styles/theme/mono.css | app/styles/tokens.css
custom_prop_def,--seg-card-text-hover,10,8,app/styles/features/chat/hc.css | app/styles/features/documents/ui.css | app/styles/theme/dark.css | app/styles/theme/hc.css | app/styles/theme/light.css | app/styles/theme/mid.css | app/styles/theme/mono.css | app/styles/tokens.css
custom_prop_def,--documents-panel-border,10,2,app/styles/features/documents/mono.css | app/styles/features/documents/workspace.css
custom_prop_def,--documents-content-border,10,3,app/styles/features/documents/mono.css | app/styles/features/documents/ui.css | app/styles/features/documents/workspace.css
custom_prop_def,--documents-agent-thread-border,10,3,app/styles/features/documents/mono.css | app/styles/features/documents/ui.css | app/styles/features/documents/workspace.css
custom_prop_def,--documents-agent-composer-border,10,3,app/styles/features/documents/mono.css | app/styles/features/documents/ui.css | app/styles/features/documents/workspace.css
custom_prop_def,--policy-content-fade-top-open,10,2,app/styles/features/policy/mobile.css | app/styles/features/policy/pages.css
custom_prop_def,--policy-content-fade-bottom,10,2,app/styles/features/policy/mobile.css | app/styles/features/policy/pages.css
